id,label,tweet
29815,1,need stop racist let terrorists kill sarcasm â ðºð trumptrainâ
11788,0,la aug tennessee sep vegas oct nov bday month tbd dominican republic xmas ð
23361,1,allahsoil marx foretold revolution would one day sweep globe â teambtsâ
11722,1,âwe peopleâ originally meant âwe white landholding malesâ â 2016in4wordsâ
19281,1,dear please define systemicracism economicapaheid da intend addâ
16288,0,no1 2 agree wit wat gave fuck wouldnt got biz nothing better 2
7888,0,10 roxe hogaye body invited iftar buhatnainsafi
18675,0,releasing remix album jealous 50 people already jealous
9960,1,fought sides argument yesterday
28047,0,gentle giant dogsofinstagram reggie whitelab
29888,1,michelle obama crack pipe
9368,0,fathers day people treasure daddys love
28316,1,conormcgregor runs mouth endlessly like rondarousey lost yet ppl take glee losing perhaps
31499,0,ready rock roll competition
27331,0,pain pleasure music melancholy tragedy emotions study
14181,0,smile prepare new week asÃ ð smile goodtimes night look manâ
21652,0,less 7 weeks go chihuahua puppy bellamae cute guernsey holiday family collect ð
9365,1,kevin didnât understand heâd done knew heâd fucked bestof2016 marriage
29011,1,excellent analysis gtgt backlash refugees real crisis europe apostolis fotiadis
4335,0,justroses make loved one loved instalove instacoolâ send redroseâ
23977,0,low everyone whatz saturday gsw ftw cavs knock
24666,0,enjoy view great nature sea ocean beach plants view tagsforlikes instalikeâ
11258,0,24 floors cover love band themaine cover fav fun love
4259,0,mac x halsey ð blogger beauty makeuplover lipstick mac maccosmetics smile selfieâ
28084,0,mommy â mom mommy berlin picoftheday smile curlyhair hoodie
31431,0,knew amp warned bit research amp found needed warn everyone listened
16190,1,msnbc cnn amjoy joe biden want thank trump unmasking americas
29077,0,knowing ive passed disseation able sta dream job september sleep wideawake ð³ðððâºïâºï
24772,1,japan abe govt oppress freedomofspeech hatespeech nytimes guardian humanrightswatch iamnotabe anonymous rsf afp
29319,0,sad remember wos ð staypositive lifeisbitch ugly never
22680,0,guy money man sold quickly via folio collector switzerland popseries
9074,1,hispanic amp feel like â listen retweet boricua miamiâ
22421,1,comment australia opkillingbay seashepherd helpcovedolphins thecove redcove
5540,0,fuck haters ððððððððð
26078,1,anc complained pap white according affirmativeaction bee quotas lawâ
24192,1,denial resistance normalizing hatred nofascist2017
8350,0,sad news jo cox world coming violence everywhere look totally senseless tragic whataworldwelivein
3092,0,eye engine yellow lose weight fast safely gt
9709,1,trump brexit based misconceptions race nationality says renowned philosopher cbc radio
26234,0,direction london see new switchhouse
16714,0,members encinitas 101ðððððð encinitas proud keepitlocal drcoadiâ
24450,1,birmingham friends miss special lecture bonhoeffer racism bonhoeffer expe
2632,0,peaked
15110,0,3 years kannywood industry acting
7933,0,free pdf download sho story sad thing illustration zine freeebooks
20820,1,work ellicottsquarebuilding buffalo owned garbage person carlpaladino heres liâ
27257,1,careful using term tweet almostâ
8534,1,left know anything right including insulting leftist snowflake happyholidaysâ
11694,1,supermariorun please stop offended culture madness firstworldproblems
10296,1,cept plays celtic woman celtic symbols accent etc shes bald character ppl assume shes man
5837,0,hurra russia today needed football
12745,1,sorry ethnically cleansing east jerusalem bethlehem hey â
28806,0,time put ski alps titlus switzerland ski skiing reso crazy cold â
29694,0,wait till october holiday sunsunsun abroad tan
11698,1,agree hard believe given strident opposition ordination women womensordinationâ
31740,1,video whole situation boycottdelta exposed truth fraud adamsaleh delta prankster
28972,1,uk governments new antisemitism definition conflates racism valid criticism israel openââ
9811,1,new video whitepeople kanyewest racewarchess wanna see worst shâ
23252,1,ãbotã one roots whiteaustralianpolicy aus garbage prisoners uk manifestdestiny
10478,1,say nazis said hatred amp bigotry found extremists faithsâ
9895,1,buffalo newyork trump ally carl paladino slammed wish list obamas cockwomble usa
14966,1,meet wilmington peacekeepers walk beauty cnv week actions peace povey climateâ
16804,1,allahsoil think cultures separate distinct one another â â
22120,1,allahsoil american taxpayers also lost homes millions â 2016in4wordsâ
8738,0,goodnews moving first home weekend
3883,1,say love even mexicans lmao
21788,0,life 10 happens us 90 react â dennis p kimbro proactive leadership self
31949,1,makes ask anybody god oh thank god
5955,1,french try stone amp kill indians quebec criminal
27263,0,honestly hyped mount blade banner lord unhealthy xp bannerlord
12306,1,agree
14203,1,right wings members back fpÃ gegenrechts nostrache fpÃ noafd nopegida populism nonazis aufstehn
2057,0,sad true kids arkansas saydyslexia 1in5
19418,1,saying would let guy fall ground get wailed 10 seconds calling fight
21395,1,ends 2016 hopeful message music industry viaâ
28394,1,names women best nude blonde teenagers
10640,1,black women free kerala girls sex photos
18957,0,got work placement noon summer one step closer want life bringiton pastrycheflife
16337,0,sad toronto romanvsfousey come like week later back
18556,1,ohhhh people really think interracial relationship ampor childrenofcolor opt ð
8857,0,sex lube porn
27888,0,happy bday nikka god bless dreams ntjamme bdayâ
18157,1,carlpaladino ahole extraordinaire guy trump hero course gop fascismo wishes obama deâ
26392,1,great tedtalks storytelling nye16
9184,1,intolerant postbrexit britain history shows better brexit hatecrime nationalism
3002,1,dear theresamay brexit amp lies remainers never unite leavers shit christmas lady
28878,1,need black page3 girl shut nomore page3 well homophobia page3 bringbackpage3 2017
837,0,want kind poor sin despise anyone jesus faith believe wisdom
28018,0,gardaland fun fomento rollercoster gardaland
23975,1,hope see none inauguration wait watching idiot anyway mrminority boycott
26250,1,hows stuff like still happening 21st century point civil rights movement peopleâ
21596,0,noticed things make bitter times sta forgiving others
19140,0,usa born koran muslim showed america orlando shooting assimilation fruitless koran obama kâ
24713,0,3 puppets neverump deleteyouraccount
10730,1,content abuse pedophilia stalking harassment gaslighting ableism threats suicide nsfw self harmâ
10542,0,fathersday yes daughters
26341,0,todays adventures âð¾ïâð¾ trinigirl colourpopcosmetics lippiestix tired islandlifeâ
13434,0,happy fathers day belgrade guineabissau
25575,0,getting slim day day ð looking attractive amp confident ðð meeâ
2702,1,fascism doesnt arrive nazi salutbut sharp suit altright richardspencer trumpism dâ
11521,1,8 presidents policy israeli settlements obama slammed treacherous antisemite â
6999,1,opposed negligence hatred injustice climatecrimes ecocide let trump know agenda 2017
1495,0,farhad luxury accessoriesitalyromatop milano rock happiness modemoda bagâ
6749,0,krimjiho cohiarin happy bihday tu yul happy bihday tu yul happy bday happy bday happy bihday tu yul â
23277,0,get son seat wife thanks et al far better service twitter real life
12844,1,say comments joke smth opinion think
24444,1,dumbest video ever whiteguys mtv via
9501,1,welcome 2017 touches new heights
29872,0,ðâï greensunsunnysunnyday fun musicdancefashionmodeldjterasujapantokyo
1206,0,follow something equally clever like emails masses cheer
16924,0,ut az ga never question true republican presidential candidate believeme rinâ
9073,0,un investigators isis committing genocide lib gov nope
14109,1,becoming ugly mt patriarchy feminist feminism
17513,1,priyankachopra subjected fought back hard hollywood quantico bollywoodâ
27162,0,guess tonight oitnb netflix piperchapman sutton coldfield
3416,1,exemplifies swamp draining 20days dems taxpayer thieves islamicterrorist enablerâ
4832,1,great aicle truth trc needs comments back needed indignenous via
12851,1,jonjo shelvey man ever racially abuse someone without saying anything kickitout shelvey
14836,1,call us homophobic misogynist really saying jealous us go go
19204,1,spos illustrated girls naked sex videos
14702,0,binged watched ojmadeÄnamerica watching episode 4 blown away doubt smh
2899,1,correct way written doesnt matter profession clearly still thing
11338,0,thankful music thankful positive
21367,1,grows uk brexit buggeroffboris bregret ukip voteleave leaveeu
28260,0,got ticket oitnb premiere pay feat wpaoitnb4
4269,0,stfu bitch anything wanna talk shit come fucking face bro bitch
17026,0,one assessment ive finished beauty therapy course beauty
10888,0,pescatarian happy customer happy us
23753,1,trump official paladino makes crude obama remarks
3670,1,allahsoil fear mongers become loudest voices knows could happen ââ
15557,0,happy wednesday ð ð spoiledpuppys wednesday dontworrybehappy pocahontasâ
3414,0,beautiful bobo love friends dinner pretty theâ
29625,0,five minutes google translate print sign would fix nonsense paxex
8683,1,amp dumb pelosi
14336,1,interesting aicles education
26860,1,anc laws whites protects blacks southafrica affirmativeactionâ
26871,0,packing move back east nearly done wifekids 24 hrs til plane takes em away la good ill join em week
21443,1,advanced value chain videos valuechain
14725,0,thats great hear ððð¼ let us know questions need anything
18417,1,allahsoil westerners islamophobes â emiratis 2016in4wordsâ
29003,1,prank dad home slapcam black waiting bastard offensive memes meme offensivememes69
6837,1,clearly humour attempt liberal media undermine trump racebaiting work trump
18145,1,koreans amp joseon people japan abuse claims rights rough demo
19745,1,amp democraticpay keeps telling blm see chicago detroit amp every innercity america
17964,1,bout play game lol
17599,0,today good day got see little ðð
23506,1,trump new york cochair resign despite racist remarks obamas politics obama schools
6658,0,astounded catfish one knows really talking net weird naive lonely sick
1040,1,look passionate ivankatrump plane fake yet ignore adamsaleh raâ
9085,1,live cows ðï compensatory callin 6417153640 code 564943 iswarâ
15255,0,loyal girls deserve world yet get nothing hu ð
7596,0,ð payslip lovely shop work label realâ
564,0,life isnt race allow present fun
20264,1,go girl maga
